dataset_id,pid
CMIP6.CMIP.NCAR.CESM2-WACCM-FV2.historical.r1i1p1f1.Lmon.mrros.gn.v20191120,hdl:21.14100/d53310f8-0ff1-3ae5-9f67-59c2012eac86
CMIP6.CMIP.NCAR.CESM2-WACCM-FV2.historical.r1i1p1f1.Lmon.cLeaf.gn.v20191120,hdl:21.14100/771490c9-e458-31fb-b40d-97408ec218a2
CMIP6.CMIP.NCAR.CESM2-WACCM-FV2.historical.r1i1p1f1.Lmon.nbp.gn.v20191120,hdl:21.14100/62cd9fab-1448-353b-b5fe-ab77a5b0eb30
CMIP6.CMIP.NCAR.CESM2-WACCM-FV2.historical.r1i1p1f1.Lmon.cCwd.gn.v20191120,hdl:21.14100/40a9977d-fa9e-3051-a15e-2a53132fa618
CMIP6.CMIP.NCAR.CESM2-WACCM-FV2.historical.r1i1p1f1.Lmon.cProduct.gn.v20191120,hdl:21.14100/8b30dfa9-8134-3fb7-afa1-4fdbc459ee73
CMIP6.CMIP.NCAR.CESM2-WACCM-FV2.historical.r1i1p1f1.Lmon.cSoilFast.gn.v20191120,hdl:21.14100/83169da7-9e7c-311a-baa6-0fe7ce1b5332
CMIP6.CMIP.NCAR.CESM2-WACCM-FV2.historical.r1i1p1f1.Lmon.rh.gn.v20191120,hdl:21.14100/034d32a6-0055-3723-8da6-94a08bec9d0f
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Amon.huss.gn.v20191003,hdl:21.14100/19dbeb8b-67c1-39a8-a9d9-d12070a2fa2f
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Amon.pr.gn.v20191003,hdl:21.14100/1844d7e2-ba05-37f8-a107-3a49feedfa6c
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Amon.evspsbl.gn.v20191003,hdl:21.14100/536aa2cf-b3bc-3769-a2ea-93324ad0a378
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Amon.hurs.gn.v20191003,hdl:21.14100/927b9a9c-7f38-3300-a7a4-2e833ebc88e4
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Amon.prw.gn.v20191003,hdl:21.14100/fa38f6e4-c63e-3cb4-8b77-e39c0d38990a
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Amon.ps.gn.v20191003,hdl:21.14100/5763f97e-11a7-3d70-8692-5357af2663fa
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Lmon.mrsos.gn.v20191003,hdl:21.14100/cb35c6d8-a410-324d-a987-2e46446e658a
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Lmon.mrso.gn.v20191003,hdl:21.14100/5f8cdb6b-3a45-3d72-9751-1174840bb76a
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.Lmon.mrro.gn.v20191003,hdl:21.14100/fe2d2b16-2354-38d6-a32f-69ed86597717
CMIP6.CFMIP.NCAR.CESM2.piSST.r1i1p1f1.LImon.snw.gn.v20191003,hdl:21.14100/3e0076cd-3439-3df8-a0d8-a98652b4abd1
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.Amon.huss.gn.v20191121,hdl:21.14100/d99f669b-e5a2-31e7-a0a9-ac5547e741e4
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.Amon.pr.gn.v20191121,hdl:21.14100/f88c107a-0537-39b8-9b9f-40cfb65d07d9
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.Amon.evspsbl.gn.v20191121,hdl:21.14100/e4758ed5-6f04-3095-adaf-815dff9b216c
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.Amon.hurs.gn.v20191121,hdl:21.14100/aca86a05-6ff8-3413-ae0e-a3dfb5430be4
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.Amon.prw.gn.v20191121,hdl:21.14100/c13a583f-bd9d-3f34-a4db-065d6cfd280b
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.Amon.ps.gn.v20191121,hdl:21.14100/0f301a4e-3d2a-3e5c-b769-e0340497eb9f
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.Lmon.mrsos.gn.v20191121,hdl:21.14100/0223028c-efcf-32b8-bfb9-49c82a93c3b3
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.Lmon.mrro.gn.v20191121,hdl:21.14100/6895bdcd-8a73-36b0-9b27-afd7beec7bef
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2.r1i1p1f1.LImon.snw.gn.v20191121,hdl:21.14100/34dc3f8d-f9ab-3006-a7ef-c78b077d0073
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Amon.huss.gn.v20200212,hdl:21.14100/54bcdb07-17e6-3dc0-b70b-64319839f250
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Amon.pr.gn.v20200212,hdl:21.14100/1ff83e33-c336-37a4-b544-e9edb28586e5
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Amon.evspsbl.gn.v20200212,hdl:21.14100/1ab2efa1-6a14-3745-8546-f6d5bf74f3e9
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Amon.hurs.gn.v20200212,hdl:21.14100/5d4f6d7a-b190-32ea-afce-67bd7b5e0697
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Amon.prw.gn.v20200212,hdl:21.14100/7975c348-2b12-3736-befd-74356a0db2d2
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Amon.ps.gn.v20200212,hdl:21.14100/0a450954-32b4-3146-9881-089627ae7ad1
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Lmon.mrsos.gn.v20200212,hdl:21.14100/ad06532e-9400-310e-941f-ae7112fca668
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Lmon.mrso.gn.v20200212,hdl:21.14100/e00570b5-2b95-32d0-981d-c03aa3cf5c4d
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.Lmon.mrro.gn.v20200212,hdl:21.14100/788ed516-1f9e-3fd6-95c2-a18a67a3bc75
CMIP6.CFMIP.NCAR.CESM2.piSST-4xCO2-rad.r1i1p1f1.LImon.snw.gn.v20200212,hdl:21.14100/614d42cc-a92b-3660-b7b2-84a2c7b35795
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.SImon.siconc.gn.v20190320,hdl:21.14100/bca630bf-247c-3625-9f39-fabedcccbc68
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.rsdt.gn.v20190320,hdl:21.14100/ed4ac96c-9207-3842-8ee7-c6af375b76de
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.tas.gn.v20190320,hdl:21.14100/a2b9cb94-38e3-3d7d-8a74-c69525c2e131
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.rlut.gn.v20190320,hdl:21.14100/7c7ab4ec-5150-341e-b7ce-b84a741e1cc7
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.pr.gn.v20190320,hdl:21.14100/79eb1d64-69b5-3789-806f-622ec58494af
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.ts.gn.v20190320,hdl:21.14100/60f8fecb-3636-340a-bb0f-003260c6c062
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.rsut.gn.v20190320,hdl:21.14100/050616c2-0f11-3db7-9d19-34ea68b99dec
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.evspsbl.gn.v20190320,hdl:21.14100/94d9fac9-dad4-3c88-9a84-6d811c4797ee
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.rlutcs.gn.v20190320,hdl:21.14100/d669d280-84df-37b5-aca5-498ab132a55a
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.rsds.gn.v20190320,hdl:21.14100/8e68038a-6e79-33b3-aab4-ed64d1bb8e15
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.hurs.gn.v20190320,hdl:21.14100/e1ec8b18-c3f9-3883-9bab-58a29874559c
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Amon.rsutcs.gn.v20190320,hdl:21.14100/08d49861-bc85-3f5a-bad3-86e7d089852d
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.ph.gn.v20190320,hdl:21.14100/f5ee76e4-aa40-3f9a-b45c-b3db8ccede66
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.ph.gr.v20190320,hdl:21.14100/2c89fdd2-3145-3197-b191-c648dd32ac1c
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.zos.gn.v20190320,hdl:21.14100/71cc9dae-29c4-3332-a90c-313169767c97
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.zos.gr.v20190320,hdl:21.14100/03b574ab-ca96-3acd-b016-f00c6ba250b9
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.thetao.gn.v20190320,hdl:21.14100/a759590b-8d1b-3357-90a8-189518c84a4e
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.thetao.gr.v20190320,hdl:21.14100/7444a728-797f-38f9-8154-8ec200a4fafb
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.thetaoga.gn.v20190320,hdl:21.14100/b33dd276-5430-31b5-abcf-1cc504e67509
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.tos.gn.v20190320,hdl:21.14100/ba061213-6de2-342c-8f9e-dd79d8fe9b9e
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Omon.tos.gr.v20190320,hdl:21.14100/fa84499a-cc71-3741-9a68-f0eb90f7e5f1
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Oyr.ph.gn.v20190507,hdl:21.14100/fe92e090-26f8-3d99-bfe3-5210eaa90e84
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Oyr.ph.gr.v20190507,hdl:21.14100/78246a1d-9fe4-3010-897c-c72bf49cfca6
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.ImonGre.ts.gn.v20190320,hdl:21.14100/3cca3ee6-6aa0-39b5-8c2a-73208b30e867
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.ImonGre.rsds.gn.v20190320,hdl:21.14100/3d940308-2fdd-3709-8296-3f398814dcef
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.ImonAnt.ts.gn.v20190320,hdl:21.14100/38934816-b7a3-379e-a9b4-5edc5008b7d9
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.ImonAnt.rsds.gn.v20190320,hdl:21.14100/375c547d-bb41-39e0-ad15-041067960c1e
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.EdayZ.zg.gn.v20190320,hdl:21.14100/cc5159d5-20da-3a88-8262-16d11f363f75
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.EdayZ.ua.gn.v20190320,hdl:21.14100/c470b091-4f05-30ba-a541-41bed057529a
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.EdayZ.va.gn.v20190320,hdl:21.14100/514a2953-36c5-3eb8-8a2c-4b29202c49ee
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Lmon.mrsos.gn.v20190320,hdl:21.14100/b7616e19-b0f5-3a5d-b26f-0f077c7bd7f1
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Lmon.mrso.gn.v20190320,hdl:21.14100/1041f225-7972-38d1-a337-98fd8c449bc3
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Lmon.mrro.gn.v20190320,hdl:21.14100/96662025-2d62-3d50-bb10-2c7677c7c2a4
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.Lmon.mrros.gn.v20190320,hdl:21.14100/57b7b2e9-3858-36c4-b95c-6ea21c6979f8
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.LImon.sftgif.gn.v20190320,hdl:21.14100/b943f8d0-e776-39ee-9ae3-96363a7d6ae1
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.day.tas.gn.v20190320,hdl:21.14100/0f22f3c2-f381-344e-9733-fef0cbc84fa3
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.day.psl.gn.v20190320,hdl:21.14100/9dd0f3c0-4178-3438-ad30-76289f9bbf0a
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.day.zg.gn.v20190320,hdl:21.14100/56127423-11eb-3f5c-bda3-c69d4540811a
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.day.pr.gn.v20190320,hdl:21.14100/bf6fe4fd-a1ee-32c5-b588-005cb9289aec
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.day.ua.gn.v20190320,hdl:21.14100/9edf551e-aa1c-31d3-ae3a-798629f32496
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.day.va.gn.v20190320,hdl:21.14100/31f17e5b-c981-3c11-bf9f-bdaa99697897
CMIP6.CMIP.NCAR.CESM2.piControl.r1i1p1f1.day.hurs.gn.v20190320,hdl:21.14100/927726b8-6753-3db6-8fb8-553cb61ab5ff
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.rsdt.gn.v20190815,hdl:21.14100/9e281077-b549-3e36-a010-bc31e0d39d30
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.ta.gn.v20190815,hdl:21.14100/acd4a445-8205-3720-9565-d2b11d156289
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.rlut.gn.v20190815,hdl:21.14100/173b428b-3699-34e5-96fb-7897379a3fb2
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.rsuscs.gn.v20190815,hdl:21.14100/e7b1553f-8f48-3441-86d3-6c2eeee135ac
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.hus.gn.v20190815,hdl:21.14100/345ebb45-c3eb-361f-99d9-d55fbb85cd15
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.ts.gn.v20190815,hdl:21.14100/e826ac78-796f-3d08-9200-d26d5d9c3a36
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.rsut.gn.v20190815,hdl:21.14100/233fc086-55b6-30ab-9cb7-5743d810fc6c
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.rlutcs.gn.v20190815,hdl:21.14100/caa7e28d-5353-35ab-bf56-e78a2064845f
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.rsdscs.gn.v20190815,hdl:21.14100/9e74e3c2-1053-32ba-9556-3500f87f5783
CMIP6.RFMIP.NCAR.CESM2.piClim-lu.r1i1p1f1.Amon.rsutcs.gn.v20190815,hdl:21.14100/8fbbaa69-d797-3a20-984c-6196bc80f22f
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.rsdt.gn.v20190815,hdl:21.14100/16d17894-97c9-3b60-a3fe-f91087799efd
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.ta.gn.v20190815,hdl:21.14100/a59880e6-bc86-3791-a3c7-c434e93c3429
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.rlut.gn.v20190815,hdl:21.14100/c9750b25-0050-306c-9511-89421f00908d
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.rsuscs.gn.v20190815,hdl:21.14100/b7e02e49-a28b-3b3b-acf6-45ae2221c22f
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.hus.gn.v20190815,hdl:21.14100/9c5f71a4-d6e2-316b-bd37-941663cec25c
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.ts.gn.v20190815,hdl:21.14100/cbe986cb-e9b9-346c-bbe6-8b1ea0cf47a5
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.rsut.gn.v20190815,hdl:21.14100/46273328-e2e9-3d81-898c-c0aea9a51ed0
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.rlutcs.gn.v20190815,hdl:21.14100/53525325-1903-39f8-a619-d92f20adad2a
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.rsdscs.gn.v20190815,hdl:21.14100/b7b3e0ee-c84f-30ff-b843-4a6c6bb4b104
CMIP6.RFMIP.NCAR.CESM2.piClim-ghg.r1i1p1f1.Amon.rsutcs.gn.v20190815,hdl:21.14100/e9eb0e30-35dd-33c4-b5f7-659bce026166
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.rsdt.gn.v20190815,hdl:21.14100/17dec1b3-96dc-3b6c-8b1b-9615dcb8ba7e
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.ta.gn.v20190815,hdl:21.14100/7638a931-0a1e-3d25-bc2c-e96ca9658132
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.rlut.gn.v20190815,hdl:21.14100/a9e20fec-9a9c-35fa-a519-8bc6666a1cb0
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.rsuscs.gn.v20190815,hdl:21.14100/bcdce587-e2c5-38f5-a1f7-de06d9c4e17b
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.hus.gn.v20190815,hdl:21.14100/4d8be29e-e4ca-3f92-80a8-7a19b16a03f5
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.ts.gn.v20190815,hdl:21.14100/4d6b1289-aee9-3bff-ad30-00ada6574680
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.rsut.gn.v20190815,hdl:21.14100/5bba283b-b5d6-366f-b2e0-2efa8d357ea5
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.rlutcs.gn.v20190815,hdl:21.14100/1a263b84-007f-326a-881e-b149f749ac39
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.rsdscs.gn.v20190815,hdl:21.14100/8d2a6e67-62fc-3fad-a7d0-3577d201f580
CMIP6.RFMIP.NCAR.CESM2.piClim-control.r1i1p1f1.Amon.rsutcs.gn.v20190815,hdl:21.14100/7dbf0443-6489-3819-8285-e509a370b4bf
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.rsdt.gn.v20190815,hdl:21.14100/8da6b12b-6262-30aa-b01f-814b1fa6dcb2
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.ta.gn.v20190815,hdl:21.14100/37201e7f-7d44-35a3-ab9c-806be2561688
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.rlut.gn.v20190815,hdl:21.14100/0ecf9fc0-75a6-3214-8fa1-964f60e1fc9e
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.rsuscs.gn.v20190815,hdl:21.14100/04db6a4b-cdca-3889-842c-e1fa79b861f7
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.hus.gn.v20190815,hdl:21.14100/c79fa67a-2509-3d9c-a0e1-27df3cce4447
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.ts.gn.v20190815,hdl:21.14100/10257fa9-42af-341e-a168-030769bae32d
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.rsut.gn.v20190815,hdl:21.14100/e7a40b60-fa99-39d4-92ac-41a28e931d1f
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.rlutcs.gn.v20190815,hdl:21.14100/cfddd65b-8eb8-3b20-a316-4726587aad41
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.rsdscs.gn.v20190815,hdl:21.14100/fd1d0a67-5303-3d92-84c3-271da40790e6
CMIP6.RFMIP.NCAR.CESM2.piClim-anthro.r1i1p1f1.Amon.rsutcs.gn.v20190815,hdl:21.14100/ce645d35-2b0d-3ab4-baaf-33c9956f84a4
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.rsdt.gn.v20191205,hdl:21.14100/66b503fb-a6d5-3846-978b-c5a78c008734
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.ta.gn.v20191205,hdl:21.14100/ac890da8-d6d7-3883-b0d2-fc6bf281046f
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.rlut.gn.v20191205,hdl:21.14100/5ba9e5e3-02c2-3c95-8332-e629718a25a6
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.rsuscs.gn.v20191205,hdl:21.14100/d8e73392-0f7f-3b85-bac6-014edfa5aa2e
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.hus.gn.v20191205,hdl:21.14100/15a34905-5c22-3ff4-b6ee-6fa07dbdcb23
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.ts.gn.v20191205,hdl:21.14100/1fc43359-951e-368a-b1dc-d5abd3e860e6
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.rsut.gn.v20191205,hdl:21.14100/75a7bf07-f3a7-3391-a5b8-c3a14a2de7a2
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.rlutcs.gn.v20191205,hdl:21.14100/b43ac6fa-54c8-36de-bd84-a1b3f4a31006
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.rsdscs.gn.v20191205,hdl:21.14100/25d37d02-f148-3d94-8ade-62ed3389093e
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.Amon.rsutcs.gn.v20191205,hdl:21.14100/12b2b54a-2b20-3ba3-a67e-d5bbee9daa16
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.CFmon.ta.gn.v20191205,hdl:21.14100/feed460e-1a00-3b9b-b9f4-de124673f39d
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.CFmon.hus.gn.v20191205,hdl:21.14100/56779a94-7cb4-34f0-a9e0-a93f02aa5e36
CMIP6.RFMIP.NCAR.CESM2.piClim-aer.r1i1p1f1.AERmonZ.ta.gn.v20191205,hdl:21.14100/b0a45373-9858-3417-b562-f500991061ce
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.rsdt.gn.v20190815,hdl:21.14100/789c310a-1b85-36f5-ba18-c7bd59ce284a
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.ta.gn.v20190815,hdl:21.14100/090a8422-3784-3aba-a285-32b80fd8611b
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.rlut.gn.v20190815,hdl:21.14100/e136edc7-fc95-3f4e-9cb0-baddb10c9d13
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.rsuscs.gn.v20190815,hdl:21.14100/066cacd7-a733-3453-a85b-243b1c074933
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.hus.gn.v20190815,hdl:21.14100/bed2066a-3829-3500-a0cf-f23971df3927
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.ts.gn.v20190815,hdl:21.14100/17f8a0b9-790a-370a-99f2-32b6f12d758a
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.rsut.gn.v20190815,hdl:21.14100/39aa28f5-9591-3f14-916c-1cb45511b778
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.rlutcs.gn.v20190815,hdl:21.14100/e58d141b-86a9-33d0-b9ca-b5b1d5f80124
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.rsdscs.gn.v20190815,hdl:21.14100/d50eb815-7ef5-3fda-b9e6-885e88d654f6
CMIP6.RFMIP.NCAR.CESM2.piClim-4xCO2.r1i1p1f1.Amon.rsutcs.gn.v20190815,hdl:21.14100/a271dedd-fe00-3045-a334-21a884276390
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Ofx.deptho.gr.v20190801,hdl:21.14100/43581109-7bd9-37cd-97d1-db0e377d892c
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.so.gn.v20190802,hdl:21.14100/d743283e-156a-3304-a2d9-cbfee8d54c92
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.so.gr.v20190802,hdl:21.14100/ad3fc681-9f38-317a-b4c7-7257afa7255b
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.msftbarot.gn.v20190802,hdl:21.14100/301984bc-8df5-3d86-9b31-861db3861f9d
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.msftbarot.gr.v20190802,hdl:21.14100/1a504ed2-11cc-30c7-9d0a-e1d61b2865e7
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.msftmz.gn.v20190802,hdl:21.14100/4f4cefe7-d75a-3065-9a16-5776d6283746
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.tauuo.gn.v20190802,hdl:21.14100/ff01438f-9909-349d-aa15-fc3ddfcf0c13
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.tauuo.gr.v20190802,hdl:21.14100/1435d316-e498-3933-9f1f-5f9073f2f774
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.vo.gn.v20190802,hdl:21.14100/9239c885-a72b-3b9a-ab21-e026b41b4f72
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.thetao.gn.v20190802,hdl:21.14100/8f380855-9990-3a03-a021-3cd548c468f1
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.thetao.gr.v20190802,hdl:21.14100/2c63d231-1ea0-39cf-a0dd-9c064a14d4e1
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.tauvo.gn.v20190801,hdl:21.14100/98c0a424-0011-36b5-8c37-fc10e0c94c77
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.tauvo.gr.v20190801,hdl:21.14100/d19fc37a-fb1f-392e-80dd-6b86e1fa331e
CMIP6.OMIP.NCAR.CESM2.omip2.r1i1p1f1.Omon.uo.gn.v20190802,hdl:21.14100/3cec6d3d-dcdd-3326-9d40-1a842458d9b2
